rotate 0 0 1 0 
rotate 21 0 0 1 
color 0.2385 0.2385 0.2385 
localcoord -163392 0 251601 
color 0.15036 0.15036 0.15036 
localcoord -236403 0 184698 
color 0.29352 0.29352 0.29352 
localcoord -271892 0 126785 
color 0.19626 0.19626 0.19626 
localcoord -286891 0 87711.5 
color 0.21698 0.21698 0.21698 
localcoord -299269 0 20926.9 
rotate 3 0 1 0 
rotate 7 0 0 1 
color 0.14378 0.14378 0.14378 
localcoord -300000 0 0 
color 0.13152 0.13152 0.13152 
localcoord -288379 0 -82691.2 
color 0.13374 0.13374 0.13374 
localcoord -269638 0 -131511 
color 0.2298 0.2298 0.2298 
localcoord -267302 0 -136197 
color 0.12514 0.12514 0.12514 
localcoord -264884 0 -140841 
color 0.20724 0.20724 0.20724 
localcoord -219406 0 -204600 
color 0.11506 0.11506 0.11506 
localcoord -208398 0 -215802 
color 0.23642 0.23642 0.23642 
localcoord -158976 0 -254414 
color 0.21212 0.21212 0.21212 
localcoord -92705.1 0 -285317 
color 0.1255 0.1255 0.1255 
localcoord -31358.5 0 -298357 
color 0.26754 0.26754 0.26754 
localcoord -5235.71 0 -299954 
color 0.26194 0.26194 0.26194 
localcoord 10469.9 0 -299817 
color 0.11684 0.11684 0.11684 
localcoord 26146.7 0 -298858 
color 0.12298 0.12298 0.12298 
localcoord 62373.5 0 -293444 
color 0.19148 0.19148 0.19148 
localcoord 126785 0 -271892 
color 0.24914 0.24914 0.24914 
localcoord 196818 0 -226413 
color 0.11406 0.11406 0.11406 
localcoord 236403 0 -184698 
color 0.1317 0.1317 0.1317 
localcoord 281908 0 -102606 
color 0.20634 0.20634 0.20634 
localcoord 297080 0 -41751.9 
color 0.28544 0.28544 0.28544 
localcoord 297764 0 -36560.8 
color 0.286 0.286 0.286 
localcoord 300000 0 0.0259231 
color 0.12704 0.12704 0.12704 
localcoord 299269 0 20927 
color 0.28506 0.28506 0.28506 
localcoord 296307 0 46930.4 
color 0.13072 0.13072 0.13072 
localcoord 292311 0 67485.3 
color 0.17668 0.17668 0.17668 
localcoord 262386 0 145443 
color 0.1583 0.1583 0.1583 
localcoord 259808 0 150000 
color 0.11784 0.11784 0.11784 
localcoord 215802 0 208398 
color 0.27774 0.27774 0.27774 
localcoord 184698 0 236403 
color 0.1667 0.1667 0.1667 
localcoord 154511 0 257150 
color 0.22662 0.22662 0.22662 
localcoord 82691.2 0 288379 
color 0.28706 0.28706 0.28706 
localcoord 26146.7 0 298858 
color 0.1329 0.1329 0.1329 
localcoord -52094.5 0 295442 
color 0.12542 0.12542 0.12542 
localcoord -72576.6 0 291089 
color 0.27044 0.27044 0.27044 
localcoord -112382 0 278155 
color 0.18416 0.18416 0.18416 
localcoord -140842 0 264884 
color 0.1299 0.1299 0.1299 
localcoord -150000 0 259808 
color 0.29404 0.29404 0.29404 
localcoord -180545 0 239591 
color 0.27152 0.27152 0.27152 
localcoord -219406 0 204599 
color 0.29316 0.29316 0.29316 
localcoord -222943 0 200739 
color 0.15118 0.15118 0.15118 
localcoord -254414 0 158976 
color 0.12318 0.12318 0.12318 
localcoord -285317 0 92705.1 
color 0.16142 0.16142 0.16142 
localcoord -288379 0 82691.2 
color 0.16052 0.16052 0.16052 
localcoord -293444 0 62373.5 
color 0.18386 0.18386 0.18386 
localcoord -298858 0 26146.7 
rotate 12 0 0 1 
color 0.11234 0.11234 0.11234 
localcoord -300000 0 0 
color 0.14888 0.14888 0.14888 
localcoord -289778 0 -77645.7 
color 0.28312 0.28312 0.28312 
localcoord -288379 0 -82691.2 
color 0.22496 0.22496 0.22496 
localcoord -283656 0 -97670.4 
color 0.11324 0.11324 0.11324 
localcoord -283656 0 -97670.4 
color 0.20978 0.20978 0.20978 
localcoord -236403 0 -184698 
color 0.268 0.268 0.268 
localcoord -215802 0 -208398 
color 0.13482 0.13482 0.13482 
localcoord -192836 0 -229813 
color 0.13468 0.13468 0.13468 
localcoord -180545 0 -239591 
color 0.13634 0.13634 0.13634 
localcoord -176336 0 -242705 
color 0.15248 0.15248 0.15248 
localcoord -87711.5 0 -286891 
color 0.10336 0.10336 0.10336 
localcoord -26146.7 0 -298858 
color 0.1199 0.1199 0.1199 
localcoord 0.0129615 0 -300000 
color 0.18564 0.18564 0.18564 
localcoord 52094.5 0 -295442 
color 0.23694 0.23694 0.23694 
localcoord 102606 0 -281908 
color 0.2152 0.2152 0.2152 
localcoord 102606 0 -281908 
color 0.20194 0.20194 0.20194 
localcoord 122021 0 -274064 
color 0.28176 0.28176 0.28176 
localcoord 122021 0 -274064 
color 0.10792 0.10792 0.10792 
localcoord 126785 0 -271892 
color 0.12826 0.12826 0.12826 
localcoord 150000 0 -259808 
color 0.17224 0.17224 0.17224 
localcoord 192836 0 -229813 
color 0.13568 0.13568 0.13568 
localcoord 245746 0 -172073 
color 0.13064 0.13064 0.13064 
localcoord 274064 0 -122021 
color 0.2684 0.2684 0.2684 
localcoord 292311 0 -67485.3 
color 0.19696 0.19696 0.19696 
localcoord 298858 0 -26146.7 
color 0.15804 0.15804 0.15804 
localcoord 297080 0 41752 
color 0.26618 0.26618 0.26618 
localcoord 274064 0 122021 
color 0.27256 0.27256 0.27256 
localcoord 245746 0 172073 
color 0.20304 0.20304 0.20304 
localcoord 215802 0 208398 
color 0.17682 0.17682 0.17682 
localcoord 158976 0 254414 
color 0.10648 0.10648 0.10648 
localcoord 117219 0 276151 
color 0.16876 0.16876 0.16876 
localcoord 117219 0 276151 
color 0.22624 0.22624 0.22624 
localcoord 36560.8 0 297764 
color 0.20308 0.20308 0.20308 
localcoord -5235.76 0 299954 
color 0.2 0.2 0.2 
localcoord -31358.6 0 298357 
color 0.27208 0.27208 0.27208 
localcoord -36560.8 0 297764 
color 0.19492 0.19492 0.19492 
localcoord -102606 0 281908 
color 0.168 0.168 0.168 
localcoord -188796 0 233144 
color 0.27192 0.27192 0.27192 
localcoord -196818 0 226413 
color 0.10738 0.10738 0.10738 
localcoord -251601 0 163392 
color 0.22954 0.22954 0.22954 
localcoord -262386 0 145443 
color 0.10782 0.10782 0.10782 
localcoord -294488 0 57242.6 
rotate 19 0 0 1 
color 0.11076 0.11076 0.11076 
localcoord -300000 0 0 
color 0.28252 0.28252 0.28252 
localcoord -286891 0 -87711.5 
color 0.1229 0.1229 0.1229 
localcoord -278155 0 -112382 
color 0.165 0.165 0.165 
localcoord -236403 0 -184698 
color 0.14792 0.14792 0.14792 
localcoord -215802 0 -208398 
color 0.23724 0.23724 0.23724 
localcoord -200739 0 -222943 
color 0.27082 0.27082 0.27082 
localcoord -150000 0 -259808 
color 0.14548 0.14548 0.14548 
localcoord -82691.2 0 -288379 
color 0.22992 0.22992 0.22992 
localcoord 10469.9 0 -299817 
color 0.28964 0.28964 0.28964 
localcoord 67485.3 0 -292311 
color 0.19878 0.19878 0.19878 
localcoord 67485.3 0 -292311 
color 0.19694 0.19694 0.19694 
localcoord 72576.6 0 -291089 
color 0.15108 0.15108 0.15108 
localcoord 158976 0 -254414 
color 0.29278 0.29278 0.29278 
localcoord 158976 0 -254414 
color 0.13972 0.13972 0.13972 
localcoord 233144 0 -188796 
color 0.29102 0.29102 0.29102 
localcoord 251601 0 -163392 
color 0.2508 0.2508 0.2508 
localcoord 251601 0 -163392 
color 0.27778 0.27778 0.27778 
localcoord 254414 0 -158976 
color 0.19416 0.19416 0.19416 
localcoord 285317 0 -92705.1 
color 0.2645 0.2645 0.2645 
localcoord 299817 0 -10469.8 
color 0.24804 0.24804 0.24804 
localcoord 299589 0 15700.8 
color 0.19 0.19 0.19 
localcoord 299589 0 15700.8 
color 0.1232 0.1232 0.1232 
localcoord 278155 0 112382 
color 0.22006 0.22006 0.22006 
localcoord 233144 0 188796 
color 0.24812 0.24812 0.24812 
localcoord 233144 0 188796 
color 0.1244 0.1244 0.1244 
localcoord 163392 0 251601 
color 0.12966 0.12966 0.12966 
localcoord 150000 0 259808 
color 0.21732 0.21732 0.21732 
localcoord 62373.5 0 293444 
color 0.10714 0.10714 0.10714 
localcoord -20927 0 299269 
color 0.22556 0.22556 0.22556 
localcoord -97670.5 0 283656 
color 0.23622 0.23622 0.23622 
localcoord -172073 0 245746 
color 0.1054 0.1054 0.1054 
localcoord -229813 0 192836 
color 0.2704 0.2704 0.2704 
localcoord -236403 0 184698 
color 0.16362 0.16362 0.16362 
localcoord -278155 0 112382 
color 0.19652 0.19652 0.19652 
localcoord -283656 0 97670.4 
color 0.22052 0.22052 0.22052 
localcoord -299589 0 15700.7 
rotate 12 0 0 1 
color 0.21932 0.21932 0.21932 
localcoord -300000 0 0 
color 0.15422 0.15422 0.15422 
localcoord -298357 0 -31358.5 
color 0.22318 0.22318 0.22318 
localcoord -289778 0 -77645.7 
color 0.10312 0.10312 0.10312 
localcoord -289778 0 -77645.7 
color 0.17122 0.17122 0.17122 
localcoord -285317 0 -92705.1 
color 0.14266 0.14266 0.14266 
localcoord -251601 0 -163392 
color 0.1479 0.1479 0.1479 
localcoord -215802 0 -208398 
color 0.29832 0.29832 0.29832 
localcoord -184698 0 -236403 
color 0.12642 0.12642 0.12642 
localcoord -126785 0 -271892 
color 0.20684 0.20684 0.20684 
localcoord -46930.3 0 -296307 
color 0.19518 0.19518 0.19518 
localcoord 20927 0 -299269 
color 0.21102 0.21102 0.21102 
localcoord 62373.5 0 -293444 
color 0.24472 0.24472 0.24472 
localcoord 77645.7 0 -289778 
color 0.14922 0.14922 0.14922 
localcoord 145443 0 -262386 
color 0.1245 0.1245 0.1245 
localcoord 150000 0 -259808 
color 0.12404 0.12404 0.12404 
localcoord 158976 0 -254414 
color 0.29874 0.29874 0.29874 
localcoord 204600 0 -219406 
color 0.1966 0.1966 0.1966 
localcoord 262386 0 -145443 
color 0.12168 0.12168 0.12168 
localcoord 286891 0 -87711.5 
color 0.26008 0.26008 0.26008 
localcoord 294488 0 -57242.7 
color 0.1147 0.1147 0.1147 
localcoord 299954 0 -5235.7 
color 0.12854 0.12854 0.12854 
localcoord 297764 0 36560.8 
color 0.16972 0.16972 0.16972 
localcoord 286891 0 87711.5 
color 0.22338 0.22338 0.22338 
localcoord 242705 0 176336 
color 0.28232 0.28232 0.28232 
localcoord 212132 0 212132 
color 0.26614 0.26614 0.26614 
localcoord 208397 0 215802 
color 0.26772 0.26772 0.26772 
localcoord 131511 0 269638 
color 0.12318 0.12318 0.12318 
localcoord 36560.8 0 297764 
color 0.1934 0.1934 0.1934 
localcoord 10469.8 0 299817 
color 0.23196 0.23196 0.23196 
localcoord -10469.9 0 299817 
color 0.20844 0.20844 0.20844 
localcoord -67485.4 0 292311 
color 0.19176 0.19176 0.19176 
localcoord -67485.4 0 292311 
color 0.14956 0.14956 0.14956 
localcoord -140842 0 264884 
color 0.29028 0.29028 0.29028 
localcoord -184698 0 236403 
color 0.195 0.195 0.195 
localcoord -188796 0 233144 
color 0.23774 0.23774 0.23774 
localcoord -245746 0 172073 
color 0.13056 0.13056 0.13056 
localcoord -285317 0 92705.1 
rotate 24 0 0 1 
color 0.19746 0.19746 0.19746 
localcoord -300000 0 0 
color 0.165 0.165 0.165 
localcoord -288379 0 -82691.2 
color 0.13412 0.13412 0.13412 
localcoord -285317 0 -92705.1 
color 0.11692 0.11692 0.11692 
localcoord -283656 0 -97670.4 
color 0.22194 0.22194 0.22194 
localcoord -281908 0 -102606 
color 0.20516 0.20516 0.20516 
localcoord -276151 0 -117219 
color 0.11452 0.11452 0.11452 
localcoord -248711 0 -167758 
color 0.25296 0.25296 0.25296 
localcoord -219406 0 -204600 
color 0.14234 0.14234 0.14234 
localcoord -192836 0 -229813 
color 0.22266 0.22266 0.22266 
localcoord -176336 0 -242705 
color 0.27472 0.27472 0.27472 
localcoord -140841 0 -264884 
color 0.15916 0.15916 0.15916 
localcoord -77645.7 0 -289778 
color 0.25294 0.25294 0.25294 
localcoord -52094.4 0 -295442 
color 0.12372 0.12372 0.12372 
localcoord -31358.5 0 -298357 
color 0.23748 0.23748 0.23748 
localcoord 52094.5 0 -295442 
color 0.10356 0.10356 0.10356 
localcoord 97670.5 0 -283656 
color 0.26272 0.26272 0.26272 
localcoord 97670.5 0 -283656 
color 0.25084 0.25084 0.25084 
localcoord 97670.5 0 -283656 
color 0.29408 0.29408 0.29408 
localcoord 158976 0 -254414 
color 0.20644 0.20644 0.20644 
localcoord 219406 0 -204600 
color 0.2309 0.2309 0.2309 
localcoord 251601 0 -163392 
color 0.10466 0.10466 0.10466 
localcoord 267302 0 -136197 
color 0.14458 0.14458 0.14458 
localcoord 285317 0 -92705.1 
color 0.2269 0.2269 0.2269 
localcoord 288379 0 -82691.2 
color 0.13318 0.13318 0.13318 
localcoord 289778 0 -77645.7 
color 0.13086 0.13086 0.13086 
localcoord 300000 0 0.0259231 
color 0.17962 0.17962 0.17962 
localcoord 300000 0 0.0259231 
color 0.11608 0.11608 0.11608 
localcoord 299954 0 5235.75 
color 0.18254 0.18254 0.18254 
localcoord 283656 0 97670.5 
color 0.11666 0.11666 0.11666 
localcoord 276151 0 117219 
color 0.1506 0.1506 0.1506 
localcoord 274064 0 122021 
color 0.12476 0.12476 0.12476 
localcoord 259808 0 150000 
color 0.12542 0.12542 0.12542 
localcoord 251601 0 163392 
color 0.14146 0.14146 0.14146 
localcoord 200739 0 222943 
color 0.15998 0.15998 0.15998 
localcoord 196818 0 226413 
color 0.10794 0.10794 0.10794 
localcoord 112382 0 278155 
color 0.10486 0.10486 0.10486 
localcoord 107510 0 280074 
color 0.11586 0.11586 0.11586 
localcoord 82691.2 0 288379 
color 0.21856 0.21856 0.21856 
localcoord -10469.9 0 299817 
color 0.23014 0.23014 0.23014 
localcoord -92705.1 0 285317 
color 0.29914 0.29914 0.29914 
localcoord -158976 0 254414 
color 0.15144 0.15144 0.15144 
localcoord -167758 0 248711 
color 0.27632 0.27632 0.27632 
localcoord -219406 0 204599 
color 0.12316 0.12316 0.12316 
localcoord -226413 0 196818 
color 0.13626 0.13626 0.13626 
localcoord -274064 0 122021 
color 0.1404 0.1404 0.1404 
localcoord -278155 0 112382 
color 0.14352 0.14352 0.14352 
localcoord -296307 0 46930.3 
rotate 6 0 0 1 
color 0.10762 0.10762 0.10762 
localcoord -300000 0 0 
color 0.27016 0.27016 0.27016 
localcoord -285317 0 -92705.1 
color 0.22188 0.22188 0.22188 
localcoord -281908 0 -102606 
color 0.22576 0.22576 0.22576 
localcoord -245746 0 -172073 
color 0.22404 0.22404 0.22404 
localcoord -204600 0 -219406 
color 0.10716 0.10716 0.10716 
localcoord -192836 0 -229813 
color 0.14254 0.14254 0.14254 
localcoord -117219 0 -276151 
color 0.11642 0.11642 0.11642 
localcoord -31358.5 0 -298357 
color 0.13208 0.13208 0.13208 
localcoord 67485.3 0 -292311 
color 0.2162 0.2162 0.2162 
localcoord 82691.2 0 -288379 
color 0.22064 0.22064 0.22064 
localcoord 122021 0 -274064 
color 0.2661 0.2661 0.2661 
localcoord 154511 0 -257150 
color 0.16164 0.16164 0.16164 
localcoord 215802 0 -208398 
color 0.13894 0.13894 0.13894 
localcoord 257150 0 -154511 
color 0.15824 0.15824 0.15824 
localcoord 264884 0 -140841 
color 0.2402 0.2402 0.2402 
localcoord 269638 0 -131511 
color 0.19144 0.19144 0.19144 
localcoord 276151 0 -117219 
color 0.2245 0.2245 0.2245 
localcoord 289778 0 -77645.7 
color 0.2204 0.2204 0.2204 
localcoord 292311 0 -67485.3 
color 0.23102 0.23102 0.23102 
localcoord 299954 0 -5235.7 
color 0.2085 0.2085 0.2085 
localcoord 286891 0 87711.5 
color 0.28666 0.28666 0.28666 
localcoord 271892 0 126786 
color 0.28628 0.28628 0.28628 
localcoord 236403 0 184698 
color 0.19002 0.19002 0.19002 
localcoord 172073 0 245746 
color 0.14036 0.14036 0.14036 
localcoord 172073 0 245746 
color 0.12172 0.12172 0.12172 
localcoord 154511 0 257150 
color 0.27166 0.27166 0.27166 
localcoord 92705.1 0 285317 
color 0.24188 0.24188 0.24188 
localcoord 57242.7 0 294488 
color 0.10154 0.10154 0.10154 
localcoord 15700.7 0 299589 
color 0.12958 0.12958 0.12958 
localcoord -77645.8 0 289778 
color 0.15636 0.15636 0.15636 
localcoord -163392 0 251601 
color 0.1465 0.1465 0.1465 
localcoord -219406 0 204599 
color 0.10038 0.10038 0.10038 
localcoord -219406 0 204599 
color 0.27212 0.27212 0.27212 
localcoord -229813 0 192836 
color 0.1027 0.1027 0.1027 
localcoord -274064 0 122021 
color 0.13238 0.13238 0.13238 
localcoord -283656 0 97670.4 
color 0.1386 0.1386 0.1386 
localcoord -297080 0 41751.9 
color 0.24926 0.24926 0.24926 
localcoord -299269 0 20926.9 
rotate 9 0 0 1 
color 0.27632 0.27632 0.27632 
localcoord -300000 0 0 
color 0.2874 0.2874 0.2874 
localcoord -292311 0 -67485.3 
color 0.29826 0.29826 0.29826 
localcoord -286891 0 -87711.5 
color 0.12994 0.12994 0.12994 
localcoord -264884 0 -140841 
color 0.17494 0.17494 0.17494 
localcoord -242705 0 -176336 
color 0.10224 0.10224 0.10224 
localcoord -242705 0 -176336 
color 0.15268 0.15268 0.15268 
localcoord -192836 0 -229813 
color 0.22556 0.22556 0.22556 
localcoord -188796 0 -233144 
color 0.23836 0.23836 0.23836 
localcoord -140841 0 -264884 
color 0.13964 0.13964 0.13964 
localcoord -140841 0 -264884 
color 0.19506 0.19506 0.19506 
localcoord -77645.7 0 -289778 
color 0.18584 0.18584 0.18584 
localcoord -10469.8 0 -299817 
color 0.14662 0.14662 0.14662 
localcoord 5235.73 0 -299954 
color 0.19414 0.19414 0.19414 
localcoord 72576.6 0 -291089 
color 0.11338 0.11338 0.11338 
localcoord 117219 0 -276151 
color 0.28134 0.28134 0.28134 
localcoord 150000 0 -259808 
color 0.20586 0.20586 0.20586 
localcoord 212132 0 -212132 
color 0.2277 0.2277 0.2277 
localcoord 254414 0 -158976 
color 0.12724 0.12724 0.12724 
localcoord 267302 0 -136197 
color 0.20768 0.20768 0.20768 
localcoord 289778 0 -77645.7 
color 0.17026 0.17026 0.17026 
localcoord 299817 0 10469.9 
color 0.23822 0.23822 0.23822 
localcoord 285317 0 92705.1 
color 0.23614 0.23614 0.23614 
localcoord 276151 0 117219 
color 0.13284 0.13284 0.13284 
localcoord 271892 0 126786 
color 0.172 0.172 0.172 
localcoord 229813 0 192836 
color 0.29466 0.29466 0.29466 
localcoord 208397 0 215802 
color 0.13278 0.13278 0.13278 
localcoord 158976 0 254414 
color 0.28636 0.28636 0.28636 
localcoord 67485.3 0 292311 
color 0.19644 0.19644 0.19644 
localcoord 5235.68 0 299954 
color 0.12662 0.12662 0.12662 
localcoord -62373.5 0 293444 
color 0.22768 0.22768 0.22768 
localcoord -72576.6 0 291089 
color 0.2812 0.2812 0.2812 
localcoord -122021 0 274064 
color 0.1206 0.1206 0.1206 
localcoord -136197 0 267302 
color 0.2554 0.2554 0.2554 
localcoord -188796 0 233144 
color 0.1139 0.1139 0.1139 
localcoord -200739 0 222943 
color 0.21136 0.21136 0.21136 
localcoord -248711 0 167758 
color 0.26278 0.26278 0.26278 
localcoord -278155 0 112382 
color 0.12594 0.12594 0.12594 
localcoord -296307 0 46930.3 
rotate 12 0 0 1 
color 0.23218 0.23218 0.23218 
localcoord -300000 0 0 
color 0.1255 0.1255 0.1255 
localcoord -294488 0 -57242.7 
color 0.28152 0.28152 0.28152 
localcoord -283656 0 -97670.4 
color 0.13598 0.13598 0.13598 
localcoord -262386 0 -145443 
color 0.11366 0.11366 0.11366 
localcoord -208398 0 -215802 
color 0.24332 0.24332 0.24332 
localcoord -163392 0 -251601 
color 0.27908 0.27908 0.27908 
localcoord -154511 0 -257150 
color 0.21938 0.21938 0.21938 
localcoord -145443 0 -262386 
color 0.23016 0.23016 0.23016 
localcoord -102606 0 -281908 
color 0.19422 0.19422 0.19422 
localcoord -52094.4 0 -295442 
color 0.26742 0.26742 0.26742 
localcoord 15700.8 0 -299589 
color 0.1029 0.1029 0.1029 
localcoord 97670.5 0 -283656 
color 0.14794 0.14794 0.14794 
localcoord 97670.5 0 -283656 
color 0.20176 0.20176 0.20176 
localcoord 167758 0 -248711 
color 0.1328 0.1328 0.1328 
localcoord 196818 0 -226413 
color 0.16442 0.16442 0.16442 
localcoord 208398 0 -215802 
color 0.16926 0.16926 0.16926 
localcoord 257150 0 -154511 
color 0.2477 0.2477 0.2477 
localcoord 281908 0 -102606 
color 0.29532 0.29532 0.29532 
localcoord 281908 0 -102606 
color 0.28044 0.28044 0.28044 
localcoord 297080 0 -41751.9 
color 0.15876 0.15876 0.15876 
localcoord 298357 0 31358.6 
color 0.10108 0.10108 0.10108 
localcoord 281908 0 102606 
color 0.2993 0.2993 0.2993 
localcoord 233144 0 188796 
color 0.12564 0.12564 0.12564 
localcoord 233144 0 188796 
color 0.23904 0.23904 0.23904 
localcoord 219406 0 204600 
color 0.14348 0.14348 0.14348 
localcoord 172073 0 245746 
color 0.14994 0.14994 0.14994 
localcoord 102606 0 281908 
color 0.20966 0.20966 0.20966 
localcoord 41751.9 0 297080 
color 0.12544 0.12544 0.12544 
localcoord -20927 0 299269 
color 0.14058 0.14058 0.14058 
localcoord -62373.5 0 293444 
color 0.25514 0.25514 0.25514 
localcoord -77645.8 0 289778 
color 0.17436 0.17436 0.17436 
localcoord -136197 0 267302 
color 0.21944 0.21944 0.21944 
localcoord -196818 0 226413 
color 0.23124 0.23124 0.23124 
localcoord -212132 0 212132 
color 0.15974 0.15974 0.15974 
localcoord -259808 0 150000 
color 0.22842 0.22842 0.22842 
localcoord -289778 0 77645.7 
rotate 1 0 0 1 
color 0.16534 0.16534 0.16534 
localcoord -300000 0 0 
color 0.13512 0.13512 0.13512 
localcoord -298357 0 -31358.5 
color 0.16748 0.16748 0.16748 
localcoord -297764 0 -36560.8 
color 0.25786 0.25786 0.25786 
localcoord -286891 0 -87711.5 
color 0.21748 0.21748 0.21748 
localcoord -264884 0 -140841 
color 0.16112 0.16112 0.16112 
localcoord -264884 0 -140841 
color 0.2161 0.2161 0.2161 
localcoord -245746 0 -172073 
color 0.24586 0.24586 0.24586 
localcoord -184698 0 -236403 
color 0.17024 0.17024 0.17024 
localcoord -112382 0 -278155 
color 0.13902 0.13902 0.13902 
localcoord -77645.7 0 -289778 
color 0.24168 0.24168 0.24168 
localcoord 20927 0 -299269 
color 0.13884 0.13884 0.13884 
localcoord 72576.6 0 -291089 
color 0.28892 0.28892 0.28892 
localcoord 87711.5 0 -286891 
color 0.24616 0.24616 0.24616 
localcoord 122021 0 -274064 
color 0.24798 0.24798 0.24798 
localcoord 192836 0 -229813 
color 0.1313 0.1313 0.1313 
localcoord 248711 0 -167758 
color 0.15822 0.15822 0.15822 
localcoord 285317 0 -92705.1 
color 0.1754 0.1754 0.1754 
localcoord 299589 0 -15700.8 
color 0.2679 0.2679 0.2679 
localcoord 288379 0 82691.2 
color 0.21934 0.21934 0.21934 
localcoord 283656 0 97670.5 
color 0.11496 0.11496 0.11496 
localcoord 283656 0 97670.5 
color 0.24152 0.24152 0.24152 
localcoord 264884 0 140842 
color 0.18406 0.18406 0.18406 
localcoord 251601 0 163392 
color 0.12434 0.12434 0.12434 
localcoord 242705 0 176336 
color 0.17956 0.17956 0.17956 
localcoord 242705 0 176336 
color 0.24154 0.24154 0.24154 
localcoord 222943 0 200739 
color 0.22664 0.22664 0.22664 
localcoord 150000 0 259808 
color 0.14562 0.14562 0.14562 
localcoord 117219 0 276151 
color 0.10782 0.10782 0.10782 
localcoord 52094.4 0 295442 
color 0.29104 0.29104 0.29104 
localcoord 20926.9 0 299269 
color 0.21314 0.21314 0.21314 
localcoord 20926.9 0 299269 
color 0.12468 0.12468 0.12468 
localcoord 20926.9 0 299269 
color 0.26498 0.26498 0.26498 
localcoord -46930.4 0 296307 
color 0.24834 0.24834 0.24834 
localcoord -97670.5 0 283656 
color 0.29936 0.29936 0.29936 
localcoord -180545 0 239591 
color 0.29574 0.29574 0.29574 
localcoord -192836 0 229813 
color 0.20734 0.20734 0.20734 
localcoord -248711 0 167758 
color 0.14852 0.14852 0.14852 
localcoord -251601 0 163392 
color 0.18292 0.18292 0.18292 
localcoord -257150 0 154511 
color 0.19234 0.19234 0.19234 
localcoord -271892 0 126785 
color 0.14156 0.14156 0.14156 
localcoord -288379 0 82691.2 
rotate 14 0 0 1 
color 0.10294 0.10294 0.10294 
localcoord -300000 0 0 
color 0.10222 0.10222 0.10222 
localcoord -289778 0 -77645.7 
color 0.25842 0.25842 0.25842 
localcoord -281908 0 -102606 
color 0.14258 0.14258 0.14258 
localcoord -251601 0 -163392 
color 0.15312 0.15312 0.15312 
localcoord -215802 0 -208398 
color 0.24614 0.24614 0.24614 
localcoord -167758 0 -248711 
color 0.29134 0.29134 0.29134 
localcoord -140841 0 -264884 
color 0.15164 0.15164 0.15164 
localcoord -136197 0 -267302 
color 0.28078 0.28078 0.28078 
localcoord -112382 0 -278155 
color 0.24872 0.24872 0.24872 
localcoord -57242.7 0 -294488 
color 0.1087 0.1087 0.1087 
localcoord 31358.6 0 -298357 
color 0.21904 0.21904 0.21904 
localcoord 62373.5 0 -293444 
color 0.13948 0.13948 0.13948 
localcoord 117219 0 -276151 
color 0.13128 0.13128 0.13128 
localcoord 200739 0 -222943 
color 0.24884 0.24884 0.24884 
localcoord 254414 0 -158976 
color 0.1607 0.1607 0.1607 
localcoord 288379 0 -82691.2 
color 0.11788 0.11788 0.11788 
localcoord 299954 0 -5235.7 
color 0.2736 0.2736 0.2736 
localcoord 293444 0 62373.5 
color 0.1795 0.1795 0.1795 
localcoord 276151 0 117219 
color 0.15804 0.15804 0.15804 
localcoord 267302 0 136197 
color 0.27414 0.27414 0.27414 
localcoord 215802 0 208398 
color 0.11636 0.11636 0.11636 
localcoord 167758 0 248711 
color 0.25172 0.25172 0.25172 
localcoord 136197 0 267302 
color 0.1398 0.1398 0.1398 
localcoord 117219 0 276151 
color 0.1094 0.1094 0.1094 
localcoord 87711.5 0 286891 
color 0.20976 0.20976 0.20976 
localcoord 57242.7 0 294488 
color 0.28024 0.28024 0.28024 
localcoord 10469.8 0 299817 
color 0.26708 0.26708 0.26708 
localcoord -82691.3 0 288379 
color 0.25348 0.25348 0.25348 
localcoord -172073 0 245746 
color 0.26724 0.26724 0.26724 
localcoord -236403 0 184698 
color 0.1596 0.1596 0.1596 
localcoord -259808 0 150000 
color 0.17722 0.17722 0.17722 
localcoord -262386 0 145443 
color 0.29156 0.29156 0.29156 
localcoord -291089 0 72576.5 
rotate 14 0 0 1 
color 0.29812 0.29812 0.29812 
localcoord -300000 0 0 
color 0.11036 0.11036 0.11036 
localcoord -298858 0 -26146.7 
color 0.23898 0.23898 0.23898 
localcoord -297080 0 -41751.9 
color 0.13612 0.13612 0.13612 
localcoord -269638 0 -131511 
color 0.1288 0.1288 0.1288 
localcoord -219406 0 -204600 
color 0.14666 0.14666 0.14666 
localcoord -167758 0 -248711 
color 0.20166 0.20166 0.20166 
localcoord -150000 0 -259808 
color 0.19106 0.19106 0.19106 
localcoord -140841 0 -264884 
color 0.2887 0.2887 0.2887 
localcoord -117219 0 -276151 
color 0.27204 0.27204 0.27204 
localcoord -20926.9 0 -299269 
color 0.11308 0.11308 0.11308 
localcoord 57242.7 0 -294488 
color 0.13552 0.13552 0.13552 
localcoord 107510 0 -280074 
color 0.19358 0.19358 0.19358 
localcoord 184698 0 -236403 
color 0.25472 0.25472 0.25472 
localcoord 192836 0 -229813 
color 0.15976 0.15976 0.15976 
localcoord 222943 0 -200739 
color 0.12968 0.12968 0.12968 
localcoord 248711 0 -167758 
color 0.18888 0.18888 0.18888 
localcoord 262386 0 -145443 
color 0.2349 0.2349 0.2349 
localcoord 264884 0 -140841 
color 0.12152 0.12152 0.12152 
